custom/status_overtake_max,rollout/ep_rew_mean,time/fps,custom/status_collision_mean,rollout/ep_len_mean,time/total_timesteps,custom/status_speed_avg,custom/reward_speed,time/time_elapsed,time/iterations,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_fraction,train/clip_range,train/loss,train/explained_variance,train/std,train/entropy_loss
0,379.9800803,598,0.0,239.25,1622016,33.189834787350094,0.5531639131225017,2711,99,0.008071624,0.0005,-0.0026404986518173247,980,65.71020562648773,0.06923828125,0.2,31.202789306640625,0.7918808460235596,1.37007474899292,-3.1915256805717944
0,403.77087366,598,0.0,258.55,1638400,32.09511191345959,0.5349185318909933,2739,100,0.0141991,0.0005,-0.0005638856331643183,990,58.18795115947724,0.1113037109375,0.2,22.29632568359375,0.8380036950111389,1.3768619298934937,-3.203809803724289
0,383.03556371999997,598,0.0,254.29,1654784,31.712286337989255,0.5285381056331542,2766,101,0.0070353514,0.0005,-0.003521025062582339,1000,54.643417549133304,0.075482177734375,0.2,21.12451171875,0.8425081968307495,1.38502037525177,-3.2090783774852754
0,385.88768268,597,0.0,254.57,1671168,32.57676490849729,0.5429460818082881,2795,102,0.0070037823,0.0005,-0.004714128276100382,1010,62.9645473241806,0.094189453125,0.2,29.577953338623047,0.8310672044754028,1.4068291187286377,-3.2242739617824556
0,390.94922328000007,597,0.0,254.9,1687552,30.800095275493398,0.5133349212582232,2822,103,0.009737229,0.0005,-0.0021918996661042913,1020,57.46560026407242,0.080419921875,0.2,31.138057708740234,0.8284854292869568,1.4219924211502075,-3.2372606463730333
0,386.59649938,597,0.0,261.52,1703936,31.97866638241145,0.5329777730401909,2849,104,0.0065051704,0.0005,-0.003355377716070507,1030,55.421397137641904,0.087677001953125,0.2,25.48295021057129,0.8305959701538086,1.4241316318511963,-3.243150331825018
0,416.8851494,597,0.0,296.07,1720320,26.13824349831455,0.43563739163857584,2878,105,0.0066624573,0.0005,-0.0019027135625947268,1040,52.92622548341751,0.084912109375,0.2,20.847421646118164,0.8518506288528442,1.4636130332946777,-3.2830003082752226
0,477.68250454,597,0.0,356.48,1736704,29.71889660516511,0.4953149434194185,2905,106,0.0063454686,0.0005,0.0040614824210933875,1050,38.96420034766197,0.16650390625,0.2,19.569616317749023,0.8659535050392151,1.4525129795074463,-3.2904937230050564
0,396.48051219999996,597,0.0,263.84,1753088,32.517627054279274,0.5419604509046546,2932,107,0.008164722,0.0005,-0.001913075059565017,1060,48.47347823381424,0.113421630859375,0.2,15.544523239135742,0.8497059941291809,1.4621140956878662,-3.292008136212826
0,390.31144722,597,0.0,260.02,1769472,30.897508700606394,0.5149584783434398,2961,108,0.0065210494,0.0005,-0.0027906559244001983,1070,59.224694669246674,0.072357177734375,0.2,29.64641571044922,0.8457580804824829,1.477200984954834,-3.3017710506916047
0,408.9818905500001,597,0.0,277.01,1785856,31.225316275676548,0.5204219379279424,2988,109,0.005977216,0.0005,-0.004890039352176245,1080,48.31862394213677,0.07750244140625,0.2,20.552509307861328,0.8621498942375183,1.4777134656906128,-3.303063643723726
0,439.4299727799999,598,0.0,304.92,1802240,28.855869180505714,0.48093115300842854,3009,110,0.011150945,0.0005,-0.0015842985667404719,1090,56.736275744438174,0.089697265625,0.2,25.497783660888672,0.848955512046814,1.485081672668457,-3.306183449178934
0,462.63194195999995,599,0.0,323.24,1818624,30.54650486690973,0.5091084144484954,3031,111,0.006516416,0.0005,0.0005674643784004729,1100,44.54792084097862,0.109930419921875,0.2,21.197227478027344,0.863996148109436,1.4862356185913086,-3.3057292222976686
0,419.5846887,600,0.0,276.52,1835008,33.58250223926181,0.5597083706543634,3055,112,0.008580069,0.0005,-0.0038141722325235605,1110,43.76021382212639,0.090704345703125,0.2,18.433687210083008,0.8781731724739075,1.4797779321670532,-3.300695313513279
0,394.26536189,601,0.0,244.27,1851392,33.91102509337581,0.5651837515562634,3077,113,0.0073058973,0.0005,-0.0035613037609437013,1120,67.9366449713707,0.084600830078125,0.2,37.89866638183594,0.824633002281189,1.4978220462799072,-3.306456497311592
0,401.86036476999993,602,0.0,257.98,1867776,32.766551303928445,0.5461091883988074,3099,114,0.00630121,0.0005,-0.0034955128672663704,1130,61.27096049785614,0.070574951171875,0.2,29.995878219604492,0.8296104073524475,1.5070065259933472,-3.3189479663968084
0,404.7907197099999,603,0.0,268.63,1884160,31.198321981560092,0.5199720330260015,3122,115,0.007571607,0.0005,-0.002788293164121569,1140,56.62508047819138,0.0850830078125,0.2,26.835613250732422,0.8468669056892395,1.532904028892517,-3.340186446905136
0,426.77006743,604,0.0,280.93,1900544,33.021917332897054,0.5503652888816175,3144,116,0.0060342695,0.0005,-0.0027286977605399444,1150,52.416048204898836,0.084674072265625,0.2,25.112215042114258,0.8575891256332397,1.5345510244369507,-3.3472357250750067
0,464.3615839399999,605,0.0,301.36,1916928,31.788215261934006,0.5298035876989002,3167,117,0.0066905497,0.0005,-0.0025467771403782534,1160,49.96232724189758,0.09791259765625,0.2,18.86280632019043,0.8602021336555481,1.5535614490509033,-3.3564501367509365
0,432.63416138,606,0.0,268.96,1933312,34.64842356139158,0.577473726023193,3189,118,0.009828272,0.0005,-0.0023586225011968053,1170,56.60853019952774,0.092547607421875,0.2,26.08252716064453,0.8455721735954285,1.553459882736206,-3.3581114262342453
0,428.19716329999994,607,0.0,264.46,1949696,33.85955061426132,0.5643258435710221,3211,119,0.0066843536,0.0005,-0.0020274004367820454,1180,61.172224175930026,0.077777099609375,0.2,26.258533477783203,0.8309309482574463,1.5651886463165283,-3.364273352921009
0,378.37983354000005,607,0.0,230.62,1966080,34.82421652175667,0.5804036086959443,3236,120,0.009215174,0.0005,-0.0055261177287320605,1190,71.55495564937591,0.07974853515625,0.2,28.0673770904541,0.8061467409133911,1.5664503574371338,-3.358465252816677
0,386.31068445000005,607,0.0,240.0,1982464,34.01350632493977,0.5668917720823295,3263,121,0.010600244,0.0005,-0.003377745206671534,1200,75.35520219802856,0.072869873046875,0.2,35.42925262451172,0.795589804649353,1.5896731615066528,-3.3668551556766033
0,382.00103394000007,607,0.0,235.33,1998848,34.832488217462924,0.5805414702910487,3290,122,0.0073385453,0.0005,-0.002356352497736225,1210,68.5644018650055,0.06552734375,0.2,30.565061569213867,0.8050709366798401,1.622752070426941,-3.3933138325810432
0,396.97923488,607,0.0,247.42,2015232,34.45739374639346,0.5742898957732243,3317,123,0.005426206,0.0005,-0.002581537835794734,1220,66.09578543901443,0.09310302734375,0.2,36.30320739746094,0.8084321618080139,1.6481173038482666,-3.4159627936780455
0,392.5045735399999,607,0.0,234.4,2031616,34.73164345683299,0.5788607242805499,3345,124,0.014215844,0.0005,-0.0022631511847066577,1230,66.77695552110671,0.08935546875,0.2,28.073942184448242,0.8048608303070068,1.671732783317566,-3.439611701667309
0,416.00730825000005,607,0.0,262.83,2048000,32.36140925888567,0.5393568209814278,3373,125,0.010873994,0.0005,-0.0031534845707938074,1240,67.22204492092132,0.083892822265625,0.2,29.27191162109375,0.8156049251556396,1.6908087730407715,-3.4583934657275677
0,404.29002431999993,607,0.0,250.76,2064384,34.165717029733706,0.5694286171622285,3400,126,0.0058371215,0.0005,-0.00134924915364536,1250,58.03583606481552,0.115606689453125,0.2,25.458881378173828,0.8318457007408142,1.69633948802948,-3.4670135408639906
0,419.69655753000006,606,0.0,266.25,2080768,32.81061151584757,0.5468435252641262,3429,127,0.008219907,0.0005,-0.004398622653388884,1260,65.91030522584916,0.07791748046875,0.2,29.99497413635254,0.8327675461769104,1.7131116390228271,-3.468526903539896
0,415.05527717999996,606,0.0,264.55,2097152,32.50264005333764,0.5417106675556274,3457,128,0.007154942,0.0005,-0.0012668351777392673,1270,62.02541619539261,0.09613037109375,0.2,32.41439437866211,0.836879551410675,1.7439268827438354,-3.4914748318493367
0,428.94665113,606,0.0,270.12,2113536,34.2945245833822,0.5715754097230368,3485,129,0.007714366,0.0005,-0.005643812510606949,1280,58.340315306186675,0.0860107421875,0.2,25.0789794921875,0.8253812193870544,1.7446539402008057,-3.4950206838548183
0,440.21037022999997,606,0.0,277.65,2129920,32.28876662128974,0.538146110354829,3514,130,0.009200787,0.0005,-0.0035405831986281555,1290,72.80869055986405,0.097186279296875,0.2,36.545955657958984,0.8001953959465027,1.7735753059387207,-3.503376479446888
0,463.4083337800001,605,0.0,297.71,2146304,33.13412689966357,0.5522354483277262,3542,131,0.0068083564,0.0005,-0.0039436458911950465,1300,51.83243868350983,0.0951171875,0.2,20.324430465698242,0.8552839159965515,1.7767360210418701,-3.4998668365180494
0,411.38218278999994,605,0.0,252.62,2162688,35.1668068624367,0.5861134477072784,3569,132,0.009937717,0.0005,-0.0006977521756198257,1310,59.5884629368782,0.091632080078125,0.2,24.54334831237793,0.8420150279998779,1.7989498376846313,-3.5088337935507297
0,399.58815838999993,605,0.0,251.0,2179072,32.91245846647634,0.5485409744412724,3599,133,0.008798892,0.0005,-0.0034409009964292635,1320,67.58839837312698,0.082086181640625,0.2,32.27092361450195,0.815095841884613,1.8203701972961426,-3.526414216309786
0,416.52888821,605,0.0,259.0,2195456,34.796141679884016,0.5799356946647336,3627,134,0.007548701,0.0005,-0.003832233345383429,1330,67.48323752880097,0.072540283203125,0.2,32.6126594543457,0.8083804845809937,1.8316431045532227,-3.5438167728483676
0,415.10914318000005,604,0.0,254.13,2211840,35.36573201112392,0.5894288668520653,3656,135,0.0065573454,0.0005,-0.003023797141213436,1340,63.85929745435715,0.079473876953125,0.2,23.286300659179688,0.8296099901199341,1.8641406297683716,-3.562549624592066
0,393.80740199,604,0.0,233.09,2228224,35.7814994115424,0.5963583235257066,3683,136,0.0062585836,0.0005,-0.0030423566022363957,1350,82.49947646856307,0.0773681640625,0.2,35.33210372924805,0.7827128767967224,1.8916527032852173,-3.5795277804136276
0,406.51824346,604,0.0,246.1,2244608,32.10153442766189,0.5350255737943649,3712,137,0.00651154,0.0005,-0.002065335635415977,1360,79.33021993637085,0.06978759765625,0.2,39.42240524291992,0.7787781953811646,1.9012975692749023,-3.5920930929481982
0,464.52795744,604,0.0,302.7,2260992,33.34583539014382,0.5557639231690636,3741,138,0.0050598294,0.0005,-0.001104348513763398,1370,63.119786620140076,0.09774169921875,0.2,32.743927001953125,0.8250845074653625,1.9138187170028687,-3.606713181734085
0,423.4294714499998,604,0.0,266.34,2277376,33.84096702022515,0.5640161170037525,3768,139,0.006978962,0.0005,-0.00268204375897767,1380,67.3386001110077,0.103173828125,0.2,37.10993194580078,0.8073508143424988,1.9353017807006836,-3.611892107874155
0,391.24533836,604,0.0,239.76,2293760,35.45353642147277,0.5908922736912128,3795,140,0.010469971,0.0005,-0.0025134965420875234,1390,60.82093255519867,0.101214599609375,0.2,32.03372573852539,0.8253909349441528,1.9420803785324097,-3.6109193660318852
0,380.24031461000004,604,0.0,229.57,2310144,34.54345778650392,0.5757242964417318,3823,141,0.0070050764,0.0005,-0.004025476076640189,1400,77.07144113779069,0.074285888671875,0.2,34.3986930847168,0.7946336269378662,1.971128225326538,-3.6306227646768092
0,409.78166577999997,603,0.0,253.77,2326528,33.97963279737168,0.5663272132895281,3852,142,0.010832545,0.0005,-0.0030469282868580195,1410,72.574043571949,0.118096923828125,0.2,31.47374725341797,0.7725124955177307,1.9917837381362915,-3.6535584315657617
0,441.5290747699999,603,0.0,281.05,2342912,32.07525329747319,0.5345875549578865,3881,143,0.011292017,0.0005,-0.0016505463023349875,1420,64.50047688484192,0.115423583984375,0.2,29.54155731201172,0.8075257539749146,2.0185706615448,-3.669481524825096
0,444.82871940000007,603,0.0,294.93,2359296,31.53137693762134,0.5255229489603557,3909,144,0.0064752074,0.0005,-0.0021162810353416717,1430,53.89428399801254,0.07972412109375,0.2,22.29491424560547,0.8325884342193604,2.0549275875091553,-3.6955202423036098
0,411.00946666000004,603,0.0,270.41,2375680,33.100378208750946,0.551672970145849,3936,145,0.0060114088,0.0005,-0.0013419868360870168,1440,50.440723514556886,0.104443359375,0.2,21.17881202697754,0.8434130549430847,2.0736725330352783,-3.715190278738737
0,415.86104953,603,0.0,268.33,2392064,32.161318247833776,0.5360219707972297,3965,146,0.00870024,0.0005,-0.00325707565752964,1450,65.77559545040131,0.07783203125,0.2,35.77956008911133,0.8275961875915527,2.0978410243988037,-3.726018240302801
0,439.40303041,603,0.0,283.22,2408448,33.05061598905341,0.5508435998175568,3992,147,0.007077504,0.0005,-0.0033394394789866056,1460,54.46161116361618,0.0927001953125,0.2,19.942472457885742,0.8463081121444702,2.1200449466705322,-3.737097949534655
0,430.79420344999994,603,0.0,279.52,2424832,32.324290451497966,0.5387381741916327,4020,148,0.0068221902,0.0005,-0.0036118020820140374,1470,60.522853672504425,0.073895263671875,0.2,21.752174377441406,0.822429895401001,2.1257619857788086,-3.736305698007345
0,405.79556847,603,0.0,254.49,2441216,34.65410745144629,0.5775684575241049,4047,149,0.0078378,0.0005,-0.004231159905248205,1480,58.61000443696976,0.100665283203125,0.2,28.95917320251465,0.8351019024848938,2.1320440769195557,-3.72925273925066
0,410.85885539000003,602,0.0,255.79,2457600,32.89548739466035,0.5482581232443391,4075,150,0.0056494446,0.0005,-0.0028678180737188087,1490,61.91139602661133,0.08841552734375,0.2,28.0810604095459,0.8402262330055237,2.1673755645751953,-3.7423698462545874
0,441.98120724,602,0.0,281.11,2473984,33.677625457118936,0.561293757618649,4104,151,0.008128023,0.0005,-0.0016529649910808075,1500,60.125079369544984,0.075555419921875,0.2,33.194053649902344,0.8330784440040588,2.2109148502349854,-3.762822762131691
0,404.69734148999987,602,0.0,250.07,2490368,33.82034697055317,0.5636724495092196,4132,152,0.008588235,0.0005,-0.0024398217272391777,1510,60.41336243152618,0.0904541015625,0.2,28.57694435119629,0.8185637593269348,2.2548625469207764,-3.787172070890665
0,426.64435984000005,602,0.0,269.86,2506752,32.69654444252144,0.5449424073753575,4161,153,0.008126069,0.0005,-0.004324457875918597,1520,64.12590622901917,0.06953125,0.2,20.464441299438477,0.8208358883857727,2.288490056991577,-3.7932120680809023
0,425.74637299,602,0.0,274.7,2523136,33.16911890742297,0.5528186484570495,4189,154,0.012960179,0.0005,-0.003040254239022033,1530,66.31756945848466,0.0780517578125,0.2,30.96084213256836,0.8151330947875977,2.299863576889038,-3.801030544936657
0,414.43367262,602,0.0,258.23,2539520,35.578089358572655,0.5929681559762108,4215,155,0.006928257,0.0005,-0.0011410538754716981,1540,66.53078674077987,0.081121826171875,0.2,34.384483337402344,0.8071870803833008,2.349008321762085,-3.8204030610620974
0,405.60906607,602,0.0,248.15,2555904,33.17812682257737,0.5529687803762895,4242,156,0.0071729627,0.0005,-0.004000976065435679,1550,65.2171170592308,0.07958984375,0.2,25.585092544555664,0.7986754775047302,2.4016783237457275,-3.8606013275682924
0,411.71401957,602,0.0,260.49,2572288,33.88378970476875,0.5647298284128124,4270,157,0.009551611,0.0005,-0.0008638177969260141,1560,59.02967455387115,0.103363037109375,0.2,29.719560623168945,0.8295089602470398,2.4061756134033203,-3.8650659270584584
0,396.7703094800001,602,0.0,246.06,2588672,33.8006887499583,0.563344812499305,4297,158,0.0063475957,0.0005,-0.003242795532787568,1570,61.65959498882294,0.082855224609375,0.2,30.892822265625,0.8507383465766907,2.420417070388794,-3.8640888378024103
0,423.17697416999994,602,0.0,271.45,2605056,32.25729270984645,0.5376215451641075,4325,159,0.009217029,0.0005,-0.0027383330096199645,1580,61.97972048521042,0.09677734375,0.2,26.992603302001953,0.8421104550361633,2.4541845321655273,-3.8775582686066628
0,450.56236306,602,0.0,291.83,2621440,33.23344806848319,0.5538908011413866,4352,160,0.0070107607,0.0005,-0.004598739825451048,1590,55.87203230857849,0.07491455078125,0.2,26.295486450195312,0.8552069067955017,2.437952995300293,-3.87828081920743
0,447.11042438,602,0.0,276.72,2637824,34.397908507088545,0.5732984751181425,4380,161,0.0048051095,0.0005,-0.0019074272608122556,1600,57.933178305625916,0.083251953125,0.2,32.38186264038086,0.8282617330551147,2.4467475414276123,-3.8813216887414455
0,451.48249772,601,0.0,286.31,2654208,31.8909531539369,0.5315158858989482,4409,162,0.005558562,0.0005,-0.003139706837100675,1610,57.89194312095642,0.07518310546875,0.2,28.332509994506836,0.8466629981994629,2.4676785469055176,-3.892497344315052
0,425.9175468000001,601,0.0,271.84,2670592,34.21885861696882,0.5703143102828137,4438,163,0.0064625544,0.0005,-0.0005907091013796162,1620,59.38157759904861,0.111712646484375,0.2,20.242116928100586,0.8345049619674683,2.4882607460021973,-3.9152778178453445
0,444.58139209,601,0.0,279.74,2686976,32.84014367102137,0.5473357278503561,4466,164,0.006635464,0.0005,-0.0013081668359518517,1630,72.6069018125534,0.101031494140625,0.2,32.98436737060547,0.8062900304794312,2.5343573093414307,-3.9341166868805884
0,455.8939326,601,0.0,286.12,2703360,33.79354858397975,0.5632258097329959,4494,165,0.0076525873,0.0005,-0.002510885758965742,1640,55.028435182571414,0.10230712890625,0.2,28.492551803588867,0.8461735844612122,2.5570874214172363,-3.9441547118127347
0,422.53332681000006,601,0.0,265.35,2719744,33.03459073848117,0.5505765123080195,4524,166,0.005780277,0.0005,-0.0035586989135481415,1650,67.08731336593628,0.06365966796875,0.2,28.354942321777344,0.8167214393615723,2.5974810123443604,-3.964670594036579
0,438.5759861499999,601,0.0,276.2,2736128,32.99957939675828,0.5499929899459712,4552,167,0.007210078,0.0005,-0.004464621109946165,1660,58.81370961666107,0.067486572265625,0.2,23.526599884033203,0.8400651216506958,2.5968756675720215,-3.9651013307273386
0,447.61401978000004,600,0.0,284.73,2752512,32.887198011200084,0.5481199668533346,4580,168,0.007819056,0.0005,-0.0025557516841217876,1670,60.440104734897616,0.0784423828125,0.2,27.81314468383789,0.8245416879653931,2.6729111671447754,-3.987688457965851
0,456.2401289,600,0.0,307.11,2768896,30.066360769008813,0.5011060128168136,4608,169,0.008388206,0.0005,-0.002909445409750333,1680,59.438698172569275,0.08419189453125,0.2,24.01850128173828,0.8177027702331543,2.722537040710449,-4.023146092146635
0,477.75039812999995,600,0.0,328.89,2785280,30.497033956070304,0.5082838992678383,4638,170,0.0060789143,0.0005,-0.0019492388659273275,1690,54.4895595908165,0.108685302734375,0.2,29.263378143310547,0.8125461339950562,2.7410881519317627,-4.035029718279839
0,518.26603212,600,0.0,360.66,2801664,29.706952073355755,0.4951158678892626,4666,171,0.0093875155,0.0005,-0.004473510433126648,1700,44.70975666046142,0.090679931640625,0.2,20.04842185974121,0.8694010972976685,2.7640268802642822,-4.034820924699306
0,481.8646818799999,600,0.0,324.14,2818048,32.71462195021717,0.5452436991702863,4695,172,0.012132151,0.0005,-0.002294936793623492,1710,43.66288104057312,0.1104736328125,0.2,21.370603561401367,0.8760524988174438,2.7755417823791504,-4.031865824759007
0,443.62891033999995,600,0.0,290.54,2834432,31.00468575037928,0.5167447625063214,4723,173,0.008118704,0.0005,-0.002225895482843043,1720,62.884853875637056,0.081158447265625,0.2,27.777912139892578,0.8179521560668945,2.837074041366577,-4.0490030005574225
0,437.16978863,600,0.0,286.95,2850816,32.92725309204166,0.5487875515340277,4751,174,0.012212409,0.0005,-0.0037281335979059806,1730,53.70894430875778,0.1031005859375,0.2,19.12773323059082,0.8387444019317627,2.8581979274749756,-4.058697651326656
0,488.20745303,599,0.0,319.55,2867200,31.855273680270912,0.5309212280045152,4780,175,0.007045693,0.0005,-0.003982413607081981,1740,61.52324161529541,0.071392822265625,0.2,24.27035140991211,0.822914719581604,2.878720998764038,-4.066834416985512
0,477.32116975,599,0.0,306.03,2883584,34.231816118795216,0.570530268646587,4808,176,0.0063365395,0.0005,-0.0031394599849591033,1750,55.68996695280075,0.087384033203125,0.2,21.073528289794922,0.8348925709724426,2.906144618988037,-4.076251618564129
0,455.7254720199999,599,0.0,285.28,2899968,33.43174201280614,0.5571957002134357,4836,177,0.008822631,0.0005,-0.002213462716463255,1760,58.72364318370819,0.088690185546875,0.2,29.78460121154785,0.8541494607925415,2.937978982925415,-4.090971313416958
0,477.67606077999994,599,0.0,304.84,2916352,32.867775161534965,0.5477962526922495,4865,178,0.008711921,0.0005,-0.0027694127868016947,1770,67.15574933290482,0.077734375,0.2,28.880996704101562,0.7993586659431458,2.9596786499023438,-4.096695399284362
0,474.99524482,599,0.0,308.36,2932736,31.328202683343612,0.5221367113890603,4894,179,0.005995541,0.0005,-0.0028815009627578547,1780,53.89992569684982,0.0808837890625,0.2,21.615062713623047,0.8507345914840698,3.0056424140930176,-4.107465694844723
0,444.00245682,598,0.0,287.46,2949120,33.152523593970045,0.5525420598995008,4924,180,0.009079494,0.0005,-0.0048376269463915374,1790,63.09138332605362,0.075738525390625,0.2,41.119144439697266,0.8279662728309631,3.0317859649658203,-4.117114266753196
0,418.03614,598,0.0,265.63,2965504,33.4990663488406,0.5583177724806767,4953,181,0.006816461,0.0005,-0.0021313991863280536,1800,67.97310183048248,0.0998046875,0.2,32.13041687011719,0.8163918256759644,3.0717358589172363,-4.127148081362248
0,398.0290654500001,598,0.0,241.57,2981888,35.46177682946529,0.5910296138244217,4983,182,0.01279086,0.0005,0.0003284679878561292,1810,75.65301914215088,0.13182373046875,0.2,25.697927474975586,0.7937511205673218,3.128305196762085,-4.139838120341301
0,422.23851697,598,0.0,256.31,2998272,35.44927773850423,0.5908212956417371,5013,183,0.0066362936,0.0005,-0.003691542029264383,1820,78.16426620483398,0.07838134765625,0.2,34.91725540161133,0.8009706139564514,3.1695210933685303,-4.1512913525104524
0,438.44261670999987,597,0.0,261.46,3014656,34.09655123683386,0.5682758539472311,5041,184,0.007848994,0.0005,-0.0031017650821013377,1830,73.52203314304352,0.078643798828125,0.2,33.0733642578125,0.7977458238601685,3.258668899536133,-4.182917316257954
0,458.05992685999996,597,0.0,286.05,3031040,33.81262148454501,0.5635436914090834,5071,185,0.011360743,0.0005,-0.0032861291174413054,1840,67.00462645292282,0.090814208984375,0.2,28.943410873413086,0.8004604578018188,3.3226022720336914,-4.202444250881672
0,455.10209461000005,597,0.0,281.35,3047424,34.843658367532456,0.5807276394588742,5100,186,0.00573172,0.0005,-0.002980352655504248,1850,68.4028082370758,0.090740966796875,0.2,31.999187469482422,0.7995159029960632,3.366619348526001,-4.216625772416592
0,455.5480412,597,0.0,285.21,3063808,32.204191885045134,0.536736531417419,5128,187,0.0056586834,0.0005,-0.004070091781250085,1860,66.28681837320327,0.078155517578125,0.2,27.485841751098633,0.8101800680160522,3.411766767501831,-4.228513960540295
0,471.3574961,597,0.0,306.7,3080192,32.50335608568747,0.5417226014281245,5157,188,0.005984703,0.0005,-0.0016804522012535017,1870,65.7226909995079,0.08843994140625,0.2,29.258928298950195,0.7959672808647156,3.443939685821533,-4.2481267407536505
0,471.20009403999995,597,0.0,302.81,3096576,33.65953732699663,0.5609922887832771,5186,189,0.009096753,0.0005,-0.0021066681525553576,1880,59.94074102640152,0.102911376953125,0.2,25.828536987304688,0.8222045302391052,3.4685821533203125,-4.2590768277645115
0,464.48060527,597,0.0,301.3,3112960,31.851180291385667,0.5308530048564277,5213,190,0.008967549,0.0005,-0.0005143498427059967,1890,62.34489276409149,0.1042236328125,0.2,27.03079605102539,0.8380141854286194,3.5922133922576904,-4.288825523853302
0,494.33496423,596,0.0,319.24,3129344,33.20658813244833,0.5534431355408055,5242,191,0.005991248,0.0005,-0.003383944874804001,1900,56.22408548593521,0.08746337890625,0.2,24.6002254486084,0.8317089676856995,3.6182451248168945,-4.3001415729522705
0,482.79238038000005,596,0.0,302.14,3145728,34.118541804459525,0.5686423634076588,5270,192,0.00675639,0.0005,-0.0031736157830891897,1910,54.40994927883148,0.08897705078125,0.2,27.26694107055664,0.8404573798179626,3.639479637145996,-4.309882986545563
0,459.79867179000007,596,0.0,282.02,3162112,34.705030106156315,0.5784171684359386,5298,193,0.006841475,0.0005,-0.0015942496629577363,1920,63.788963961601254,0.09722900390625,0.2,33.865699768066406,0.8295429348945618,3.714047908782959,-4.32311183065176
0,427.56365353999996,596,0.0,251.94,3178496,36.55439195625769,0.6092398659376281,5326,194,0.0051929355,0.0005,-0.0039725454858853485,1930,66.41229512691498,0.069970703125,0.2,28.742733001708984,0.8287619352340698,3.7424566745758057,-4.326660649478436
0,459.3699998,596,0.0,277.24,3194880,34.70776920483391,0.5784628200805652,5355,195,0.009084865,0.0005,-0.0036515053510811414,1940,77.6314822435379,0.080267333984375,0.2,39.121971130371094,0.7983499765396118,3.857375144958496,-4.345859681069851
0,480.1495998100001,596,0.0,292.11,3211264,34.829520686220725,0.580492011437012,5383,196,0.006269641,0.0005,-0.0031272039272153052,1950,56.285187089443205,0.066949462890625,0.2,20.154932022094727,0.8589338064193726,3.9188120365142822,-4.37640131264925
0,472.65660854999993,596,0.0,286.36,3227648,35.27189240980874,0.5878648734968123,5412,197,0.0066944044,0.0005,-0.0033405309786758153,1960,65.14707757234574,0.074127197265625,0.2,34.39909362792969,0.812883198261261,3.9787657260894775,-4.390786291658879
0,463.92699070000003,596,0.0,278.39,3244032,33.99288387406213,0.5665480645677022,5442,198,0.027836736,0.0005,0.0005351461004465818,1970,76.31256421804429,0.099517822265625,0.2,29.410737991333008,0.8160437345504761,3.995577335357666,-4.398911957442761
0,486.0253573699998,595,0.0,307.25,3260416,32.950498166402454,0.549174969440041,5473,199,0.006346501,0.0005,-0.002923731232294813,1980,66.97409187555313,0.078955078125,0.2,28.97030258178711,0.8342541456222534,3.996631145477295,-4.405693793296814
0,494.92313681,595,0.0,311.24,3276800,35.350477246173654,0.589174620769561,5501,200,0.015262704,0.0005,-0.003441258599195862,1990,64.01586430072784,0.09276123046875,0.2,38.29846954345703,0.8252963423728943,4.02970027923584,-4.415572874248028
0,447.90285127000004,595,0.0,270.49,3293184,35.53483635181572,0.5922472725302619,5530,201,0.0062178783,0.0005,-0.003962532747755177,2000,69.75044226646423,0.0733154296875,0.2,26.28488540649414,0.820242702960968,4.123146057128906,-4.444001917541027
0,432.83654763,595,0.0,262.32,3309568,34.49451054833904,0.5749085091389842,5557,202,0.008673876,0.0005,-0.0015796314750332386,2010,78.42741564512252,0.102215576171875,0.2,33.712738037109375,0.7901541590690613,4.2361063957214355,-4.47547764480114
0,447.81041825000005,595,0.0,274.4,3325952,34.522420814259696,0.5753736802376617,5586,203,0.0077995323,0.0005,-0.0021646062028594314,2020,64.08912115097046,0.075970458984375,0.2,27.282381057739258,0.8324350118637085,4.333131313323975,-4.496694405376911
0,421.08162075,595,0.0,259.08,3342336,34.772882428265554,0.5795480404710927,5614,204,0.009352181,0.0005,-0.0021337828900868773,2030,68.39529333114623,0.069708251953125,0.2,28.831323623657227,0.7884454131126404,4.356070041656494,-4.505610790848732
0,426.36668483,595,0.0,257.34,3358720,34.6460607180008,0.5774343453000133,5642,205,0.0052547688,0.0005,-0.0013119574039592407,2040,74.41014810800553,0.074908447265625,0.2,31.062036514282227,0.8023371696472168,4.424808502197266,-4.526975929737091
0,481.50084146999995,595,0.0,296.1,3375104,33.928303195983645,0.5654717199330607,5670,206,0.0069971727,0.0005,-0.003142080293764593,2050,70.11098628044128,0.079095458984375,0.2,38.72056579589844,0.7814457416534424,4.442636013031006,-4.528816276788712
0,519.3979528,595,0.0,331.55,3391488,32.151159464459155,0.5358526577409859,5698,207,0.0051232483,0.0005,-0.00013955112772237043,2060,57.14172742366791,0.096270751953125,0.2,26.944162368774414,0.8129202127456665,4.483015537261963,-4.537501539289951
0,523.5717788999999,595,0.0,334.21,3407872,33.80047637564573,0.5633412729274287,5726,208,0.010138077,0.0005,-0.0029952946275443536,2070,50.036073970794675,0.111749267578125,0.2,22.81336212158203,0.8591935038566589,4.494897842407227,-4.541947382688522
