custom/status_overtake_max,rollout/ep_len_mean,custom/reward_speed,custom/status_collision_mean,time/fps,time/time_elapsed,time/iterations,time/total_timesteps,custom/status_speed_avg,rollout/ep_rew_mean,train/clip_range,train/loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/approx_kl,train/n_updates
0,304.59,0.7650131260052417,0.0,714,5271,230,8781824,45.900787560314505,653.26078243,0.2,55.66733932495117,0.7801116704940796,0.0005,-6.659581178426743,49.41396713256836,-0.002775239964830689,0.05638427734375,118.77965066432952,0.0064521385,5350
0,272.69,0.7913809074461137,0.0,714,5294,231,8798208,47.48285444676682,599.63282073,0.2,59.87981414794922,0.7686613202095032,0.0005,-6.659380804002285,49.48763656616211,-0.002616290486548678,0.06461181640625,129.12350957393647,0.007768849,5360
0,276.79,0.7753432577542672,0.0,714,5318,232,8814592,46.52059546525604,609.13325244,0.2,56.79700469970703,0.7375649213790894,0.0005,-6.662392999231815,49.56343078613281,-0.003544382310792571,0.069891357421875,134.8644069671631,0.009362349,5370
0,254.87,0.7766133303244017,0.0,714,5342,233,8830976,46.59679981946411,552.09903575,0.2,59.35067367553711,0.7653732299804688,0.0005,-6.657635056972504,49.402992248535156,-0.0033111555170762586,0.072393798828125,115.95266661643981,0.013271632,5380
0,240.48,0.81965724824368,0.0,714,5365,234,8847360,49.179434894620805,537.2737322199999,0.2,70.05623626708984,0.731067955493927,0.0005,-6.649845163524151,48.95344161987305,-0.004460601592290914,0.072650146484375,145.97316679954528,0.0061305347,5390
0,251.21,0.8018056275813217,0.0,714,5388,235,8863744,48.10833765487929,568.73441513,0.2,72.0750732421875,0.6989861130714417,0.0005,-6.662842471897602,50.34136962890625,-0.0023380112674203702,0.0521484375,159.31813170909882,0.006700481,5400
0,268.42,0.7675327735559607,0.0,714,5411,236,8880128,46.05196641335764,588.93799275,0.2,63.698970794677734,0.7081269025802612,0.0005,-6.680736374855042,51.02241134643555,-0.003301933780312538,0.06033935546875,145.71255238056182,0.0044932254,5410
0,295.57,0.7882753449599442,0.0,714,5434,237,8896512,47.296520697596655,637.2591105500001,0.2,43.896514892578125,0.7805464267730713,0.0005,-6.6811267107725145,50.500396728515625,-0.0033996342819591517,0.066619873046875,109.20727763175964,0.0045764954,5420
0,288.17,0.798646589390916,0.0,714,5458,238,8912896,47.91879536345496,638.64925738,0.2,44.93116760253906,0.7626270055770874,0.0005,-6.692048059403897,51.28158950805664,-0.0023881372282630762,0.0638427734375,122.93043029308319,0.0072161155,5430
0,286.03,0.7662493918888288,0.0,714,5481,239,8929280,45.974963513329726,623.77178531,0.2,65.17765808105469,0.6760593056678772,0.0005,-6.717971742153168,51.63824462890625,-0.0016827720748551656,0.050323486328125,139.82998049259186,0.0056273923,5440
