custom/status_speed_avg,custom/reward_speed,time/time_elapsed,time/iterations,custom/status_overtake_max,time/fps,rollout/ep_len_mean,time/total_timesteps,custom/status_collision_mean,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/std,train/clip_range
28.398157977957226,0.47330263296595376,3761,285,0,620,266.95,2334720,0.0,384.66835674999993,-5.670570772886276,2840,19.021888732910156,0.0005,0.003620617,0.8345348834991455,-0.0003348937651026063,47.800444388389586,0.06334228515625,10.938366889953613,0.2
30.543653799705552,0.5090608966617591,3774,286,0,620,277.01,2342912,0.0,392.13276682000003,-5.679108506441116,2850,18.82961654663086,0.0005,0.0038868687,0.8460344076156616,-0.0028547690861159937,37.64151446819305,0.041162109375,10.999011993408203,0.2
30.117283152958365,0.5019547192159728,3788,287,0,620,273.5,2351104,0.0,388.75774218000015,-5.690875017642975,2860,33.61262893676758,0.0005,0.005170241,0.8046879768371582,-0.0024169987147615755,58.77627923488617,0.03275146484375,11.271921157836914,0.2
28.646117523593613,0.47743529205989355,3801,288,0,620,279.62,2359296,0.0,394.31077668000006,-5.7155586838722225,2870,33.81087112426758,0.0005,0.005315725,0.8129948377609253,-0.002737616974627599,62.61093189716339,0.05517578125,11.531259536743164,0.2
29.65386506532498,0.494231084422083,3814,289,0,620,272.92,2367488,0.0,386.8633048500001,-5.721514278650284,2880,17.522796630859375,0.0005,0.005622727,0.844627857208252,-0.001962969578744378,45.17584331035614,0.06180419921875,11.700035095214844,0.2
30.182102058602503,0.5030350343100417,3828,290,0,620,266.58,2375680,0.0,381.35140499,-5.727760070562363,2890,19.426576614379883,0.0005,0.0060368665,0.8102328181266785,-0.0015182067501882557,50.43616533279419,0.062939453125,12.056360244750977,0.2
28.14716078868801,0.46911934647813347,3841,291,0,620,280.65,2383872,0.0,396.18043904999996,-5.723784092068672,2900,27.24079704284668,0.0005,0.0054797586,0.8143607378005981,-0.0023290480050491167,55.30961105823517,0.05263671875,11.949138641357422,0.2
29.41778353145108,0.4902963921908512,3854,292,0,620,285.77,2392064,0.0,400.22386015000006,-5.718271178007126,2910,19.61858558654785,0.0005,0.0042325743,0.8206671476364136,-0.0005674791653291322,43.28229160308838,0.06337890625,11.895030975341797,0.2
30.626182383030326,0.5104363730505054,3868,293,0,620,291.19,2400256,0.0,406.3658209700001,-5.725835439562798,2920,16.610916137695312,0.0005,0.0041630925,0.8231632113456726,-0.0016497616037668195,54.362513184547424,0.0273193359375,12.024595260620117,0.2
31.230835193280132,0.5205139198880022,3882,294,0,620,289.18,2408448,0.0,410.75778331000004,-5.741797256469726,2930,22.18219757080078,0.0005,0.0038634231,0.798504114151001,-0.002992620754230302,55.659235167503354,0.0402587890625,12.067697525024414,0.2
30.848190819230297,0.5141365136538383,3894,295,0,620,271.24,2416640,0.0,396.0640486,-5.7648744732141495,2940,31.05146026611328,0.0005,0.0035351114,0.8193323612213135,-0.002666115446481854,60.28343770503998,0.0357177734375,12.388626098632812,0.2
28.122629690951456,0.468710494849191,3908,296,0,620,282.2,2424832,0.0,407.67739129999995,-5.77559343278408,2950,21.290708541870117,0.0005,0.0028256527,0.8102899193763733,-0.0026248190566548145,51.304103422164914,0.04486083984375,12.310001373291016,0.2
