time/fps,custom/status_speed_avg,custom/status_collision_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,custom/status_overtake_max,custom/reward_speed,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/loss,train/learning_rate,train/explained_variance,train/entropy_loss,train/std
607,35.61301543587512,0.0,113,925696,180.35,0,0.5935502572645854,1524,308.07062356,1120,0.0053701913,-0.0011154460138641299,89.96231234073639,0.08533935546875,0.2,45.41359329223633,0.0005,0.6965258121490479,-3.3144632250070574,1.468362808227539
607,36.677797974628284,0.0,114,933888,184.45,0,0.6112966329104714,1537,314.27824561,1130,0.0022734967,-0.0007382750678516459,90.81392469406128,0.0243408203125,0.2,49.11433410644531,0.0005,0.7166976928710938,-3.328205382823944,1.4814748764038086
607,35.99267585528297,0.0,115,942080,179.1,0,0.5998779309213828,1550,305.69748423,1140,0.003200473,-0.0008461912606435362,90.56136755943298,0.0338134765625,0.2,51.75348663330078,0.0005,0.7354190349578857,-3.3389522686600683,1.4955148696899414
607,35.58627932795727,0.0,116,950272,185.11,0,0.5931046554659546,1564,313.85061012,1150,0.004475251,-0.0022025960410246626,90.74101922512054,0.04842529296875,0.2,33.74655532836914,0.0005,0.6659893989562988,-3.347979287803173,1.5047527551651
607,35.67951915636124,0.0,117,958464,190.22,0,0.5946586526060207,1577,320.02529935999996,1160,0.0067647016,-0.0031686040922068058,81.94602427482604,0.04332275390625,0.2,35.69381332397461,0.0005,0.7233157157897949,-3.3549418464303016,1.5077884197235107
607,36.426891527370955,0.0,118,966656,181.53,0,0.6071148587895159,1591,309.47503600000005,1170,0.008701074,-0.0024241367864306085,77.82973396778107,0.05869140625,0.2,37.940643310546875,0.0005,0.7104635238647461,-3.3513664275407793,1.4977047443389893
607,36.851773332082274,0.0,119,974848,169.37,0,0.6141962222013713,1604,290.85687834000004,1180,0.004620853,-0.002869608283799607,107.94586296081543,0.04945068359375,0.2,49.57501220703125,0.0005,0.668847918510437,-3.3486051887273787,1.5127166509628296
607,36.358024885576825,0.0,120,983040,175.27,0,0.6059670814262803,1618,302.04790074,1190,0.00984634,-0.002614317223924445,101.65268301963806,0.05194091796875,0.2,47.42578887939453,0.0005,0.6847388744354248,-3.3606219828128814,1.5250446796417236
607,35.44226520582872,0.0,121,991232,179.63,0,0.5907044200971454,1631,306.45707576,1200,0.0040600332,-0.0009331115790701006,79.83972191810608,0.063134765625,0.2,45.84112548828125,0.0005,0.7384368181228638,-3.3809627071022987,1.541773796081543
607,36.040510788138825,0.0,122,999424,184.48,0,0.6006751798023138,1644,309.63314802,1210,0.0037665833,-0.0015824338726815768,86.84669275283814,0.0580322265625,0.2,36.14137268066406,0.0005,0.7140901684761047,-3.405254863202572,1.5758501291275024
607,34.606090432076044,0.0,123,1007616,188.1,0,0.5767681738679342,1657,312.31529539999997,1220,0.004092177,-0.002379945088614477,84.84990255832672,0.0603515625,0.2,41.64855194091797,0.0005,0.7239826917648315,-3.434093990921974,1.596065878868103
608,36.3010434078644,0.0,124,1015808,179.29,0,0.6050173901310733,1670,302.05725086999996,1230,0.0054931035,-0.0018948554978123866,81.09650151729583,0.0544921875,0.2,30.25632095336914,0.0005,0.7480682134628296,-3.4608849376440047,1.629465103149414
608,34.66456812559011,0.0,125,1024000,182.08,0,0.5777428020931683,1683,304.22244756,1240,0.00389592,-0.002258268118748674,87.4349104642868,0.043896484375,0.2,42.2418327331543,0.0005,0.7379133701324463,-3.483372437953949,1.6532702445983887
608,34.99882861565883,0.0,126,1032192,194.05,0,0.5833138102609805,1695,321.47105467,1250,0.009822449,-0.000634243103559129,80.77356350421906,0.07117919921875,0.2,28.148027420043945,0.0005,0.7424561977386475,-3.494224226474762,1.6488620042800903
608,35.1901996672143,0.0,127,1040384,200.26,0,0.586503327786905,1708,327.81048508,1260,0.010200344,-0.0020734642355819234,76.33229720592499,0.06597900390625,0.2,30.927974700927734,0.0005,0.731049656867981,-3.492689698934555,1.64453125
609,35.81311006193076,0.0,128,1048576,184.79,0,0.596885167698846,1721,310.40927641999997,1270,0.007564677,-0.002124926844408037,77.98225378990173,0.0703125,0.2,45.75278091430664,0.0005,0.7608626484870911,-3.490808109939098,1.6528842449188232
609,35.97677694984741,0.0,129,1056768,171.66,0,0.5996129491641236,1734,290.55650214,1280,0.0048442064,-0.0024000350400456226,85.40891489982604,0.0481689453125,0.2,41.13063430786133,0.0005,0.7175658941268921,-3.4968525886535646,1.683903694152832
609,36.2357041875331,0.0,130,1064960,169.0,0,0.6039284031255516,1747,288.76078685,1290,0.0049506305,-0.0008604357291915222,87.79078686237335,0.04564208984375,0.2,37.33552932739258,0.0005,0.7302850484848022,-3.5231556102633474,1.7161203622817993
609,35.6452571974212,0.0,131,1073152,176.84,0,0.59408761995702,1760,299.74014929000003,1300,0.0035138454,-0.0017577017555595376,74.23902297019958,0.07576904296875,0.2,35.99148941040039,0.0005,0.7624143362045288,-3.538163909316063,1.7159805297851562
609,36.0269675615924,0.0,132,1081344,184.22,0,0.6004494593598734,1773,311.02512828,1310,0.005944575,-0.0026467171890544707,78.94337372779846,0.0589599609375,0.2,42.655513763427734,0.0005,0.7528331279754639,-3.5476207792758943,1.7294559478759766
609,35.386376052459326,0.0,133,1089536,186.17,0,0.5897729342076555,1786,313.56006238000003,1320,0.0042241304,-0.0010505752346944065,81.95041561126709,0.0441650390625,0.2,35.960906982421875,0.0005,0.74836266040802,-3.557507276535034,1.7407045364379883
609,35.32115193564303,0.0,134,1097728,180.68,0,0.5886858655940505,1800,303.91222681999994,1330,0.00607163,-0.003018855064874515,74.5684875011444,0.04879150390625,0.2,32.42681121826172,0.0005,0.7311493754386902,-3.5637412548065184,1.760762333869934
609,36.15658323467402,0.0,135,1105920,180.77,0,0.6026097205779002,1813,305.84018330999993,1340,0.01160316,-0.001173825326259248,97.05544004440307,0.10306396484375,0.2,48.41642379760742,0.0005,0.6835343837738037,-3.56953237503767,1.7658480405807495
610,36.690270899214916,0.0,136,1114112,179.18,0,0.6115045149869154,1825,303.32799761,1350,0.0024285389,-0.0014245225363993085,88.39529478549957,0.03724365234375,0.2,43.801414489746094,0.0005,0.6977524757385254,-3.577474594116211,1.7904130220413208
610,35.71598532769809,0.0,137,1122304,176.97,0,0.5952664221283015,1839,301.85648878,1360,0.003515325,-0.0004130613542656647,93.49568247795105,0.049462890625,0.2,49.029178619384766,0.0005,0.6809210181236267,-3.5940149888396262,1.8077335357666016
610,35.86881133577788,0.0,138,1130496,182.93,0,0.5978135222629648,1852,310.89771604000003,1370,0.0051701665,-0.0016450761540909298,97.8684184551239,0.0732421875,0.2,48.33763122558594,0.0005,0.6666162014007568,-3.6017474472522735,1.8122271299362183
610,36.40232558379023,0.0,139,1138688,181.52,0,0.6067054263965038,1866,309.63007811,1380,0.010332688,-0.0016615991102298723,81.27910914421082,0.0753662109375,0.2,38.71772384643555,0.0005,0.7183269262313843,-3.60725579559803,1.8299723863601685
610,36.18313082000755,0.0,140,1146880,174.77,0,0.6030521803334592,1879,296.30791113000004,1390,0.006592892,-0.0014810498534643557,91.9633638381958,0.0406005859375,0.2,41.218841552734375,0.0005,0.7021944522857666,-3.6453066155314446,1.8988240957260132
610,35.5513568688051,0.0,141,1155072,175.85,0,0.592522614480085,1892,298.98261023,1400,0.0027472272,-0.0012525876227300614,82.71136016845703,0.032861328125,0.2,42.7150993347168,0.0005,0.7397702932357788,-3.6771038442850115,1.906736135482788
610,35.064685435632775,0.0,142,1163264,185.9,0,0.5844114239272129,1905,311.86665847,1410,0.004907176,-0.0013710206985706463,81.71423530578613,0.0537353515625,0.2,32.27140808105469,0.0005,0.7273296117782593,-3.6814229235053064,1.9252099990844727
610,35.93200953584681,0.0,143,1171456,193.27,0,0.5988668255974468,1918,322.11319392,1420,0.0036002297,-0.0024003836551855784,64.51510646343232,0.04156494140625,0.2,30.353113174438477,0.0005,0.7739253640174866,-3.6922222107648848,1.9488604068756104
610,36.32154773331793,0.0,144,1179648,165.35,0,0.6053591288886322,1931,281.07114365999996,1430,0.003652847,-0.00017769052501535044,77.61614742279053,0.061572265625,0.2,35.37044906616211,0.0005,0.7652900218963623,-3.702547553181648,1.9594043493270874
610,38.17714831597459,0.0,145,1187840,155.58,0,0.6362858052662432,1944,273.45083740999996,1440,0.0071861157,-0.0026833206007722764,97.97846989631653,0.0607421875,0.2,50.579898834228516,0.0005,0.6929410696029663,-3.703818549215794,1.9732040166854858
610,37.65562301357887,0.0,146,1196032,157.87,0,0.6275937168929812,1958,278.9051035,1450,0.004197982,-0.0010422968291095458,99.97364463806153,0.0454833984375,0.2,50.22374725341797,0.0005,0.6922551393508911,-3.730543877184391,2.029740571975708
610,37.296249465666094,0.0,147,1204224,152.53,0,0.6216041577611016,1971,267.30025474,1460,0.0069437306,-0.0010607797070406378,101.33393964767455,0.04991455078125,0.2,53.77777862548828,0.0005,0.6917411684989929,-3.7450884699821474,2.0275909900665283
610,36.510405185940485,0.0,148,1212416,157.46,0,0.608506753099008,1984,275.3113659,1470,0.0060109505,-0.0015418126229633344,85.59052515029907,0.05313720703125,0.2,40.55845260620117,0.0005,0.7433444261550903,-3.7522634640336037,2.069129228591919
610,36.22001972987145,0.0,149,1220608,171.56,0,0.6036669954978575,1998,293.23222949,1480,0.004086598,0.0029831951833330095,87.99833657741547,0.08834228515625,0.2,34.63277053833008,0.0005,0.7298204898834229,-3.788368485867977,2.1159398555755615
610,34.42508164548279,0.0,150,1228800,177.78,0,0.5737513607580466,2011,298.200082,1490,0.0071154693,-0.0005780924941063859,85.86691753864288,0.048046875,0.2,49.10565948486328,0.0005,0.711034893989563,-3.8240335881710052,2.1642818450927734
610,35.722748394474394,0.0,151,1236992,177.52,0,0.5953791399079066,2024,295.14996663,1500,0.007197123,-0.002217534384544706,79.2216138601303,0.07266845703125,0.2,34.84299850463867,0.0005,0.7025148868560791,-3.853436976671219,2.214319944381714
611,35.04306210740503,0.0,152,1245184,178.33,0,0.5840510351234172,2037,295.44988329,1510,0.007920459,-0.004469962936127558,101.85805087089538,0.0544677734375,0.2,47.66355895996094,0.0005,0.64567631483078,-3.871485637128353,2.2298762798309326
611,36.64870648545679,0.0,153,1253376,173.41,0,0.6108117747576132,2050,294.30971122,1520,0.0051358826,-0.0030558341517462396,82.67121348381042,0.06641845703125,0.2,38.362213134765625,0.0005,0.7157431840896606,-3.8659063771367075,2.231222629547119
611,35.67160386511776,0.0,154,1261568,174.35,0,0.5945267310852961,2064,295.70967806,1530,0.01478874,-0.0006468282546848059,92.78863739967346,0.0516845703125,0.2,49.21040344238281,0.0005,0.6932690143585205,-3.8784057930111886,2.2857322692871094
611,36.04096456557082,0.0,155,1269760,184.55,0,0.6006827427595137,2077,311.16339984999996,1540,0.0072438987,-0.0032475452971993946,77.57001578807831,0.069189453125,0.2,35.230125427246094,0.0005,0.7398840188980103,-3.8847689986228944,2.2738094329833984
611,35.39807719353975,0.0,156,1277952,181.46,0,0.5899679532256624,2090,306.64706648000003,1550,0.006724866,-0.001794142859580461,87.82246193885803,0.069189453125,0.2,36.62997817993164,0.0005,0.702668309211731,-3.8807974427938463,2.2932815551757812
611,36.8994759702784,0.0,157,1286144,176.04,0,0.6149912661713068,2103,299.97069955999996,1560,0.004244591,-0.0027395588491344824,83.17845084667206,0.04296875,0.2,45.058868408203125,0.0005,0.7229533791542053,-3.8886947259306908,2.3126027584075928
611,36.352760851087965,0.0,158,1294336,171.66,0,0.6058793475181328,2117,294.13960721,1570,0.020567533,0.0012300107126065995,86.7413673877716,0.09957275390625,0.2,51.992881774902344,0.0005,0.6865131855010986,-3.9053246334195135,2.3618812561035156
611,37.568239345822896,0.0,159,1302528,160.25,0,0.6261373224303817,2130,278.86466934,1580,0.0049434304,-0.002719917585636722,102.69528651237488,0.04859619140625,0.2,44.447044372558594,0.0005,0.686328649520874,-3.924998040497303,2.3771188259124756
611,36.765677407597295,0.0,160,1310720,157.22,0,0.6127612901266217,2143,275.52140677,1590,0.0071410118,-0.0041958718080422844,106.79254961013794,0.0566650390625,0.2,43.18171691894531,0.0005,0.6700835824012756,-3.9268219247460365,2.3516252040863037
611,36.9903501388086,0.0,161,1318912,157.67,0,0.6165058356468099,2157,274.4771617,1600,0.0038251649,-0.0028815984827815556,97.49716882705688,0.0436767578125,0.2,52.44389343261719,0.0005,0.7103840112686157,-3.923747779428959,2.3596549034118652
611,36.95970372371988,0.0,162,1327104,160.47,0,0.615995062061998,2170,279.84161358,1610,0.004647487,-0.004351965335081332,92.12885928153992,0.0638427734375,0.2,48.25907516479492,0.0005,0.7433153390884399,-3.925631006062031,2.3839943408966064
611,36.735121725759214,0.0,163,1335296,168.41,0,0.6122520287626536,2184,293.50160404999997,1620,0.008900199,-0.0013493812999513465,88.63196783065796,0.05435791015625,0.2,43.563961029052734,0.0005,0.7191348075866699,-3.94395961612463,2.4348888397216797
611,37.20405041854853,0.0,164,1343488,169.2,0,0.6200675069758088,2197,295.04165681,1630,0.0025803954,-0.0021970266447169707,94.59416904449463,0.0283447265625,0.2,51.32613754272461,0.0005,0.6811063885688782,-3.9671884417533874,2.481269598007202
611,35.63237039980203,0.0,165,1351680,172.37,0,0.5938728399967005,2210,297.90961383,1640,0.007977581,-0.0031378161373140758,98.59399180412292,0.064306640625,0.2,44.250732421875,0.0005,0.702940821647644,-3.981759952008724,2.5311331748962402
611,36.54853440582158,0.0,166,1359872,179.63,0,0.6091422400970262,2223,303.35189049999997,1650,0.005356659,-0.0016757129415054806,87.89367842674255,0.0475830078125,0.2,38.55416488647461,0.0005,0.694806694984436,-3.976688656210899,2.501373767852783
611,37.25030268803859,0.0,167,1368064,167.01,0,0.6208383781339764,2236,288.49830129000003,1660,0.0067750877,-0.0006334304322081153,89.99476528167725,0.048828125,0.2,41.40591812133789,0.0005,0.7096673250198364,-3.975512866675854,2.5435080528259277
611,36.76289807193016,0.0,168,1376256,151.54,0,0.6127149678655026,2250,266.44571605999994,1670,0.0039613307,-0.0016083165108284447,101.01099343299866,0.04400634765625,0.2,41.77260971069336,0.0005,0.7101930379867554,-3.9985404312610626,2.6035525798797607
611,36.56470705582472,0.0,169,1384448,156.05,0,0.6094117842637454,2263,270.26710107,1680,0.005362643,-0.0031747856235597284,95.11695113182068,0.05911865234375,0.2,46.92736053466797,0.0005,0.6860979795455933,-4.031116563081741,2.6471240520477295
611,37.188181060528784,0.0,170,1392640,163.13,0,0.6198030176754796,2276,282.22033658,1690,0.005045332,-0.004151794170320499,91.36913256645202,0.052685546875,0.2,42.313697814941406,0.0005,0.7212285995483398,-4.037051969766617,2.6750035285949707
611,37.482963654113775,0.0,171,1400832,151.43,0,0.6247160609018962,2290,267.31870441,1700,0.00534503,-0.0018869756095227785,94.69315195083618,0.0529052734375,0.2,43.871368408203125,0.0005,0.7097118496894836,-4.0448530405759815,2.691716194152832
611,36.72129006912742,0.0,172,1409024,156.51,0,0.6120215011521236,2304,274.40974997999996,1710,0.005821417,-0.0025654362027125897,122.52515873908996,0.0693359375,0.2,60.23933410644531,0.0005,0.6536788940429688,-4.058950051665306,2.7246103286743164
611,36.97854563662978,0.0,173,1417216,161.17,0,0.6163090939438296,2317,281.20611334,1720,0.005271623,-0.0023210151484818198,106.49747114181518,0.07640380859375,0.2,52.232994079589844,0.0005,0.6734141111373901,-4.073490509390831,2.742206573486328
611,37.145779286449724,0.0,174,1425408,165.89,0,0.6190963214408287,2330,288.80444167999997,1730,0.0064846566,-0.0029037769127171487,89.19648060798644,0.0677490234375,0.2,44.40633773803711,0.0005,0.6885809898376465,-4.090643909573555,2.7878921031951904
611,37.884917431887324,0.0,175,1433600,159.01,0,0.6314152905314554,2343,280.35456216,1740,0.008521702,-0.001397741402615793,90.63015336990357,0.0419921875,0.2,51.48415756225586,0.0005,0.7066152095794678,-4.121775764226913,2.849292278289795
611,35.61716945547285,0.0,176,1441792,171.71,0,0.5936194909245476,2356,297.30301490000005,1750,0.0054728677,-0.0017957218900846784,102.84340415000915,0.03662109375,0.2,51.7371826171875,0.0005,0.6877906918525696,-4.152394622564316,2.915243625640869
612,35.8990254242799,0.0,177,1449984,185.94,0,0.5983170904046651,2369,315.15172348000004,1760,0.004576901,-0.0008008197808521799,76.49162337779998,0.0282958984375,0.2,36.80560302734375,0.0005,0.7429088950157166,-4.174737405776978,2.9421660900115967
612,36.71506065640973,0.0,178,1458176,177.34,0,0.6119176776068289,2381,303.06103785,1770,0.0058691856,-0.0021834573199157603,87.32739534378052,0.0605224609375,0.2,40.77095413208008,0.0005,0.7103906273841858,-4.19021093249321,2.9696972370147705
612,35.71340637110525,0.0,179,1466368,169.88,0,0.5952234395184208,2394,291.51083736000004,1780,0.0059912708,-0.0022695588537317234,94.51088695526123,0.0474853515625,0.2,42.195213317871094,0.0005,0.72066330909729,-4.210231018066406,3.0066184997558594
612,34.460815467246306,0.0,180,1474560,170.13,0,0.5743469244541053,2407,286.38030514999997,1790,0.0048350105,0.0004174998714006506,75.7130476474762,0.07532958984375,0.2,34.62474822998047,0.0005,0.7175410389900208,-4.237776154279709,3.060131549835205
612,34.77069214249062,0.0,181,1482752,199.61,0,0.579511535708177,2420,326.68252727,1800,0.0031023994,-0.0013505767552487668,83.26355638504029,0.03101806640625,0.2,34.33916473388672,0.0005,0.7251988053321838,-4.243568530678749,3.0696966648101807
612,35.12630477752391,0.0,182,1490944,213.83,0,0.5854384129587319,2433,350.99174425000007,1810,0.008168029,-0.0037525341278524136,60.242257022857665,0.070703125,0.2,24.20949935913086,0.0005,0.7766525149345398,-4.243384420871735,3.0903244018554688
612,37.038356979306286,0.0,183,1499136,187.0,0,0.6173059496551049,2447,314.92947314,1820,0.004984207,-0.0030099233510554766,75.26354739665985,0.04483642578125,0.2,26.79134178161621,0.0005,0.70976722240448,-4.244619190692902,3.086402654647827
612,35.48709450510209,0.0,184,1507328,189.53,0,0.5914515750850349,2460,321.14791984999994,1830,0.004223341,-0.001129735016002087,108.70173296928405,0.02559814453125,0.2,45.15760040283203,0.0005,0.6743552684783936,-4.257095927000046,3.104250431060791
612,35.66014120427364,0.0,185,1515520,184.3,0,0.594335686737894,2473,312.77356532000005,1840,0.0060789445,-0.0005496975631103851,74.68365840911865,0.0486572265625,0.2,47.81103515625,0.0005,0.7412717342376709,-4.281446802616119,3.166137933731079
612,34.830224645301456,0.0,186,1523712,197.85,0,0.5805037440883576,2486,330.44944878,1850,0.0040675215,-0.0017196764289110432,87.49829580783845,0.0372802734375,0.2,45.36138916015625,0.0005,0.7112747430801392,-4.291701331734657,3.2107856273651123
612,36.765371927744184,0.0,187,1531904,201.94,0,0.6127561987957364,2499,339.86038744999996,1860,0.0052751666,-0.0031873654559603894,71.09024336338044,0.0660400390625,0.2,33.666927337646484,0.0005,0.7406946420669556,-4.296480518579483,3.2289037704467773
612,37.25553742213877,0.0,188,1540096,182.51,0,0.6209256237023129,2513,315.78006142000004,1870,0.0035356986,-0.0012296770728426054,94.6198546409607,0.0453369140625,0.2,34.08219909667969,0.0005,0.6826223134994507,-4.296318274736405,3.262054920196533
612,35.78474131038139,0.0,189,1548288,169.28,0,0.5964123551730232,2526,293.0383135,1880,0.011425907,0.00031896124419290573,90.2323537826538,0.05850830078125,0.2,40.76081848144531,0.0005,0.7228062152862549,-4.313155487179756,3.2767105102539062
612,35.64176898735276,0.0,190,1556480,175.01,0,0.5940294831225461,2539,297.00292669000004,1890,0.00268585,-0.0003281502387835644,84.33491320610047,0.04288330078125,0.2,33.145042419433594,0.0005,0.7312995195388794,-4.334236183762551,3.3526222705841064
612,35.767227274155665,0.0,191,1564672,178.98,0,0.5961204545692611,2552,301.73452523,1900,0.003817279,-0.003369591141381534,79.4589229106903,0.043212890625,0.2,31.399944305419922,0.0005,0.7493213415145874,-4.325064191222191,3.3073079586029053
612,37.68639080450267,0.0,192,1572864,172.65,0,0.6281065134083779,2566,298.74125095999995,1910,0.007732433,-0.0011885080311913043,89.72696042060852,0.06097412109375,0.2,45.84744644165039,0.0005,0.7207469940185547,-4.319724524021149,3.3267335891723633
613,35.87884869931975,0.0,193,1581056,172.51,0,0.5979808116553291,2579,299.01680601,1920,0.0036586658,-0.0006322022389213088,98.03395795822144,0.03607177734375,0.2,48.788002014160156,0.0005,0.7029284238815308,-4.34911077618599,3.439120292663574
613,35.77644569576698,0.0,194,1589248,176.97,0,0.5962740949294497,2592,300.38056751,1930,0.0038074432,-0.00031413304604939186,89.46770992279053,0.05465087890625,0.2,38.23442077636719,0.0005,0.7295609712600708,-4.379761528968811,3.4780361652374268
613,36.47780261348297,0.0,195,1597440,180.62,0,0.6079633768913829,2605,308.27514894000007,1940,0.0024359238,-0.0015402777709823568,91.7840873003006,0.023681640625,0.2,43.876014709472656,0.0005,0.7087963819503784,-4.38103207051754,3.469827890396118
613,34.39345943260176,0.0,196,1605632,187.07,0,0.5732243238766961,2618,313.46710784,1950,0.0062011993,-0.0007099798458511941,95.4853884935379,0.05443115234375,0.2,49.57884216308594,0.0005,0.6967321634292603,-4.403859609365464,3.5780670642852783
613,34.81359223868465,0.0,197,1613824,206.36,0,0.5802265373114108,2632,339.06952471999995,1960,0.010198775,-0.002030166169424774,69.81226263046264,0.05235595703125,0.2,32.11470413208008,0.0005,0.7648698091506958,-4.409260314702988,3.5430493354797363
613,36.99561101641675,0.0,198,1622016,198.83,0,0.6165935169402792,2644,333.45912437,1970,0.0030473548,9.096096619032324e-07,86.8655915260315,0.06492919921875,0.2,43.00080490112305,0.0005,0.7156487703323364,-4.400102895498276,3.5432310104370117
613,35.85407450979793,0.0,199,1630208,182.25,0,0.5975679084966323,2657,311.17855015,1980,0.0047495654,-0.0010455186216859146,87.01408870220185,0.06153564453125,0.2,37.66148376464844,0.0005,0.7182011604309082,-4.410645967721939,3.5997838973999023
613,35.78869393102857,0.0,200,1638400,185.92,0,0.5964782321838096,2670,316.86434937999996,1990,0.006424927,-0.002034371346962871,76.23688530921936,0.04254150390625,0.2,40.66987228393555,0.0005,0.7471964359283447,-4.418117281794548,3.6059296131134033
613,35.96377580452238,0.0,201,1646592,187.35,0,0.5993962634087062,2684,316.72221933,2000,0.006448102,-0.0006409871035430115,73.97188777923584,0.036962890625,0.2,35.353424072265625,0.0005,0.7454246282577515,-4.422257941961289,3.65226411819458
613,35.94644287371743,0.0,202,1654784,184.3,0,0.5991073812286238,2697,312.34554077999996,2010,0.0058953175,-0.0013694325622054747,89.08409759998321,0.04083251953125,0.2,45.262428283691406,0.0005,0.7284871935844421,-4.442128974199295,3.725649833679199
613,36.26153277274049,0.0,203,1662976,181.3,0,0.6043588795456749,2710,310.12893550999996,2020,0.002792356,-0.0012388788389216642,89.70947732925416,0.0556884765625,0.2,44.71567916870117,0.0005,0.696866512298584,-4.456900241971016,3.7627670764923096
613,37.32583448506465,0.0,204,1671168,177.55,0,0.6220972414177441,2724,306.94369514000005,2030,0.005282139,-0.004093959284364246,103.96040067672729,0.04779052734375,0.2,50.87921142578125,0.0005,0.6659656763076782,-4.460095989704132,3.806452751159668
613,36.54688792831378,0.0,205,1679360,180.14,0,0.6091147988052297,2736,312.84666135,2040,0.0057943836,-0.0020047007375978863,94.85097653865814,0.04835205078125,0.2,36.28451919555664,0.0005,0.6959717273712158,-4.482076418399811,3.896303653717041
613,36.011547631935784,0.0,206,1687552,179.71,0,0.600192460532263,2750,306.93490557999996,2050,0.0033116045,-0.001107406648225151,87.23991997241974,0.04788818359375,0.2,34.37716293334961,0.0005,0.7297754883766174,-4.506547662615776,3.9280755519866943
613,36.15068849437181,0.0,207,1695744,173.97,0,0.6025114749061969,2763,296.72240058,2060,0.004524777,6.587559328181669e-05,85.22748188972473,0.0445556640625,0.2,42.064754486083984,0.0005,0.760566234588623,-4.52260302901268,4.002696514129639
613,34.79480864085288,0.0,208,1703936,183.35,0,0.5799134773475481,2776,309.4836201,2070,0.007022669,-0.0020709699572762476,101.35724611282349,0.03406982421875,0.2,35.07030487060547,0.0005,0.6808987855911255,-4.537281894683838,3.993056535720825
613,36.820056494776914,0.0,209,1712128,194.37,0,0.613667608246282,2789,327.55486346000004,2080,0.0053195823,-0.0028471627963881476,83.38803365230561,0.0572265625,0.2,38.13264846801758,0.0005,0.7297455072402954,-4.535951054096222,3.9807164669036865
613,37.18882214107806,0.0,210,1720320,180.82,0,0.6198137023513012,2802,313.75207323999996,2090,0.0031295135,-0.0005747722228989005,80.49827737808228,0.04661865234375,0.2,35.025360107421875,0.0005,0.7296270132064819,-4.527704069018364,4.0143890380859375
613,36.235399035004,0.0,211,1728512,178.85,0,0.6039233172500666,2815,309.81522664,2100,0.009749915,-0.00035913727479055526,85.16627149581909,0.0444091796875,0.2,44.929832458496094,0.0005,0.7267721891403198,-4.538552701473236,4.028200626373291
614,36.9909347741595,0.0,212,1736704,177.93,0,0.6165155795693249,2828,309.17715397,2110,0.005882958,-0.0005443964240839705,85.96711754798889,0.0665283203125,0.2,39.65837097167969,0.0005,0.7110469341278076,-4.556896442174912,4.139198303222656
614,36.387931183673636,0.0,213,1744896,177.41,0,0.6064655197278939,2841,305.17824326,2120,0.006330766,-0.00044561667964444497,104.24171557426453,0.037548828125,0.2,59.56028747558594,0.0005,0.6661957502365112,-4.5906839072704315,4.229790687561035
614,35.13842640117012,0.0,214,1753088,184.51,0,0.5856404400195021,2854,312.90831518000005,2130,0.0041846563,-0.0015606302960804897,103.87082996368409,0.0522216796875,0.2,49.911102294921875,0.0005,0.6743320226669312,-4.619030746817589,4.286549091339111
614,35.072177534085895,0.0,215,1761280,195.05,0,0.5845362922347649,2867,326.60959357,2140,0.0042127906,-0.002953581714973552,80.10349516868591,0.02999267578125,0.2,29.71687889099121,0.0005,0.7180787324905396,-4.6424696236848835,4.383624076843262
614,35.0946290551483,0.0,216,1769472,203.41,0,0.5849104842524717,2880,335.64112200999995,2150,0.011055566,0.000809885814669542,72.69863770008087,0.07972412109375,0.2,31.71811866760254,0.0005,0.7290648221969604,-4.671080678701401,4.478318214416504
614,35.10718058248142,0.0,217,1777664,197.1,0,0.5851196763746903,2893,326.45932653,2160,0.0046357764,-0.0010573935804131906,64.48405697345734,0.05206298828125,0.2,32.98050308227539,0.0005,0.7724664807319641,-4.686585885286331,4.531679630279541
614,34.61258528543274,0.0,218,1785856,189.53,0,0.5768764214238791,2906,314.19192531,2170,0.0036481125,-0.004190091884083813,83.91612389087678,0.05379638671875,0.2,39.346839904785156,0.0005,0.7031450271606445,-4.696356704831123,4.533634662628174
614,34.38133199850911,0.0,219,1794048,188.97,0,0.5730221999751519,2919,310.47650965,2180,0.0039435625,-0.0014416526930290275,77.06389989852906,0.05059814453125,0.2,36.036590576171875,0.0005,0.7157027721405029,-4.7099152386188505,4.610617637634277
614,35.39297664623376,0.0,220,1802240,188.92,0,0.589882944103896,2932,310.15145024000003,2190,0.003679442,-0.004151813195494469,72.59534690380096,0.047216796875,0.2,30.43055534362793,0.0005,0.7279083728790283,-4.704164615273475,4.637632846832275
614,36.53451179537447,0.0,221,1810432,181.08,0,0.6089085299229078,2945,303.16986760000003,2200,0.007945843,-0.001070178182271775,87.34977929592132,0.0637451171875,0.2,32.2599983215332,0.0005,0.7325308918952942,-4.696567133069038,4.635582447052002
614,36.117745111057985,0.0,222,1818624,184.42,0,0.601962418517633,2958,313.98568996,2210,0.0039681336,-0.0022918175454833545,87.66452312469482,0.04395751953125,0.2,30.882108688354492,0.0005,0.7252659797668457,-4.689960613846779,4.611507892608643
614,35.808000509939035,0.0,223,1826816,188.73,0,0.596800008498984,2972,322.75552441,2220,0.00555507,-0.0012167933244199957,87.46095926761627,0.07913818359375,0.2,37.328548431396484,0.0005,0.6983562707901001,-4.704760053753853,4.723182678222656
