rollout/ep_len_mean,time/total_timesteps,custom/reward_speed,custom/status_collision_mean,custom/status_speed_avg,time/time_elapsed,time/fps,custom/status_overtake_max,time/iterations,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/learning_rate,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/std,train/policy_gradient_loss,train/loss,train/clip_fraction
255.46,7405568,0.6653300752156717,0.0,39.9198045129403,3983,600,0,146,477.3639834499999,0.2,95.5356459259987,0.0005,0.7634950280189514,4510,-6.771154825389385,0.006990215,46.25198745727539,-0.0026662848671549,49.74142837524414,0.069720458984375
252.66,7421952,0.6591892529378798,0.0,39.551355176272786,4012,600,0,147,469.7324615200001,0.2,92.71464031934738,0.0005,0.7651716470718384,4520,-6.779136294126511,0.0059719486,46.629791259765625,-0.0017564698748174124,40.8399658203125,0.06378173828125
266.91,7438336,0.6335526256213369,0.0,38.013157537280215,4040,600,0,148,484.55804098,0.2,94.18865613937378,0.0005,0.7987752556800842,4530,-6.784154745936394,0.006283977,46.60575866699219,-0.002673896451597102,40.03802490234375,0.058746337890625
254.29,7454720,0.6516574761537148,0.0,39.099448569222886,4068,600,0,149,456.07934019,0.2,81.63699946403503,0.0005,0.7800101637840271,4540,-6.7760166570544245,0.00696886,46.13985061645508,-0.003975397655085544,35.9466438293457,0.061944580078125
250.74,7471104,0.64040390884283,0.0,38.424234530569805,4098,599,0,150,455.3925479100001,0.2,92.03069044351578,0.0005,0.8107531070709229,4550,-6.794521513581276,0.005928125,47.35779571533203,-0.0030403277378354687,50.708892822265625,0.06258544921875
269.66,7487488,0.6209929728218585,0.0,37.25957836931151,4127,599,0,151,479.23555499,0.2,84.83647099733352,0.0005,0.8078669309616089,4560,-6.818633243441582,0.0066520204,48.24293518066406,-0.0020603549637598917,31.265411376953125,0.07059326171875
253.16,7503872,0.63652316349899,0.0,38.191389809939395,4154,599,0,152,447.60507860999996,0.2,80.57693345546723,0.0005,0.7948986291885376,4570,-6.8437130689620975,0.0074609662,48.51741027832031,-0.0025091057759709656,27.21586036682129,0.076385498046875
243.84,7520256,0.6101446989166748,0.0,36.60868193500048,4182,599,0,153,433.35353051000004,0.2,85.19416508674621,0.0005,0.7811626195907593,4580,-6.864234164357185,0.005641939,49.335670471191406,-0.0033358795484673466,41.523765563964844,0.0684814453125
280.04,7536640,0.6142157893267763,0.0,36.85294735960659,4211,599,0,154,481.96877592,0.2,70.45204842090607,0.0005,0.7949421405792236,4590,-6.856548529863358,0.0070988312,49.05779266357422,-0.002842657965811668,28.935768127441406,0.07442626953125
269.69,7553024,0.6498793886598838,0.0,38.99276331959303,4239,599,0,155,479.27999838000005,0.2,63.8960364818573,0.0005,0.8288370966911316,4600,-6.839743876457215,0.0071881646,48.63156509399414,-0.004616057882958558,28.839736938476562,0.071893310546875
250.3,7569408,0.6522941012264911,0.0,39.137646073589465,4267,598,0,156,456.89872614,0.2,87.83403069972992,0.0005,0.7851450443267822,4610,-6.824858009815216,0.010923117,48.56871032714844,-0.002364647153444821,42.074649810791016,0.076617431640625
256.54,7585792,0.6265548118352318,0.0,37.59328871011391,4295,598,0,157,463.16296613,0.2,83.38977301120758,0.0005,0.7914429306983948,4620,-6.836263352632523,0.0064287675,49.205318450927734,-0.0025339240875837275,35.245391845703125,0.0615966796875
264.24,7602176,0.6404686350759764,0.0,38.42811810455859,4323,598,0,158,466.86793009,0.2,92.1493089556694,0.0005,0.7636889815330505,4630,-6.84723444879055,0.004513991,49.467403411865234,-0.0025630496347730514,41.459388732910156,0.05711669921875
253.76,7618560,0.6458165861149214,0.0,38.748995166895284,4352,598,0,159,462.72924687,0.2,85.86272201538085,0.0005,0.7829257845878601,4640,-6.85538217574358,0.0040238206,49.52476119995117,-0.0034253188059665263,32.46661376953125,0.062530517578125
271.95,7634944,0.610908719071342,0.0,36.654523144280525,4381,598,0,160,482.71739245000003,0.2,84.2072587132454,0.0005,0.7884954214096069,4650,-6.871435780823231,0.0059910403,50.07264709472656,-0.0034316284847591303,45.31842041015625,0.06806640625
286.01,7651328,0.6111393236441995,0.0,36.66835941865197,4411,597,0,161,494.13066619,0.2,72.6201984167099,0.0005,0.8035479784011841,4660,-6.881643176078796,0.0056053377,50.495792388916016,-0.002910858212999301,36.23636245727539,0.058685302734375
268.79,7667712,0.6325285738518304,0.0,37.95171443110982,4439,597,0,162,475.8953748300001,0.2,64.78957529067993,0.0005,0.8317826986312866,4670,-6.874256058037281,0.0062211114,50.53342819213867,-0.001986568271604483,30.634782791137695,0.08193359375
272.48,7684096,0.6229570295569093,0.0,37.377421773414554,4469,597,0,163,485.72971447000003,0.2,81.1568926692009,0.0005,0.7836738228797913,4680,-6.854744543135166,0.0055786995,50.114070892333984,-0.0047932274435879664,39.58967208862305,0.0620361328125
256.19,7700480,0.63298402176143,0.0,37.9790413056858,4497,597,0,164,455.1040047300001,0.2,74.4318102836609,0.0005,0.8034534454345703,4690,-6.869030117988586,0.007268887,51.2458610534668,-0.003026149181096116,28.462038040161133,0.065264892578125
265.51,7716864,0.5983407797125764,0.0,35.900446782754585,4526,597,0,165,461.68731548000005,0.2,83.63073270320892,0.0005,0.7926764488220215,4700,-6.8952960327267645,0.00533403,51.77488708496094,-0.0006008448024658719,34.30466842651367,0.063568115234375
303.51,7733248,0.6432985985708712,0.0,38.59791591425227,4555,597,0,166,529.6492629700001,0.2,61.88869881629944,0.0005,0.8236865401268005,4710,-6.873729273676872,0.0074636363,50.62283706665039,-0.004209940089640441,24.633441925048828,0.0702392578125
269.88,7749632,0.6412488726624342,0.0,38.47493235974606,4583,596,0,167,487.9179489,0.2,85.41969534158707,0.0005,0.7730945348739624,4720,-6.874010172486305,0.005333798,50.7629508972168,-0.0019485005283058853,34.235084533691406,0.0660888671875
270.14,7766016,0.6410415976484554,0.0,38.46249585890732,4611,596,0,168,482.7830349000001,0.2,83.67627292871475,0.0005,0.7797495126724243,4730,-6.874638679623604,0.0066223657,50.352725982666016,-0.004798463653423823,42.820472717285156,0.068817138671875
270.92,7782400,0.6411937640173118,0.0,38.471625841038716,4639,596,0,169,487.88522179999995,0.2,72.91829981803895,0.0005,0.8269339799880981,4740,-6.8750314429402355,0.012534553,50.3350944519043,-0.003184105117543368,32.33445739746094,0.066937255859375
244.79,7798784,0.6565158432614641,0.0,39.39095059568785,4668,596,0,170,450.3275203699999,0.2,85.588652074337,0.0005,0.8013074398040771,4750,-6.8904661878943445,0.006478835,51.37720489501953,-0.0022067051195335807,38.446876525878906,0.06876220703125
229.29,7815168,0.6334603181785206,0.0,38.00761909071123,4697,596,0,171,416.5253605,0.2,96.4447186589241,0.0005,0.7493038773536682,4760,-6.893355065584183,0.0044244947,51.496891021728516,-0.004691072040441213,48.620216369628906,0.055352783203125
225.7,7831552,0.6600751927360446,0.0,39.60451156416268,4725,596,0,172,415.72405815999997,0.2,87.20235308408738,0.0005,0.7777259349822998,4770,-6.900206831097603,0.004940547,52.336185455322266,-0.003452052592911059,37.021080017089844,0.048760986328125
266.76,7847936,0.6099824009441744,0.0,36.59894405665047,4753,596,0,173,474.91883035000006,0.2,88.35947246551514,0.0005,0.7703012824058533,4780,-6.906661306321621,0.0063868156,53.208621978759766,-0.003019757883521379,37.17219924926758,0.054296875
264.47,7864320,0.6214316923236133,0.0,37.2859015394168,4782,596,0,174,459.68515206000006,0.2,72.43624181747437,0.0005,0.8048452138900757,4790,-6.919489240646362,0.0056464467,53.656524658203125,-0.005009353697823826,23.39100456237793,0.065673828125
